KL4060_weight
8.48023227564125e-05
8.480727741618004e-05
8.460076307463359e-05
8.48748688550417e-05
8.46904244842597e-05
8.487662449968949e-05
8.478830806488407e-05
8.472397118417413e-05
8.458716447672012e-05
8.481630399655366e-05
8.478508947520772e-05
8.463016955047434e-05
8.459685371479746e-05
8.473639598192224e-05
8.48202558006665e-05
8.475219922100428e-05
8.469955259017504e-05
8.482512534147479e-05
8.472181166337876e-05
8.486530223868975e-05
8.472028575796925e-05
8.471412712755935e-05
8.477245296548261e-05
8.479057012435176e-05
8.470491629994326e-05
8.461999143631957e-05
8.47168184208693e-05
8.497061289779422e-05
8.462417440053838e-05
8.480334093239293e-05
8.479223328210477e-05
8.480318753979456e-05
8.475692961205803e-05
8.475674453902821e-05
8.516271731212762e-05
8.487308645701251e-05
8.472963064588677e-05
8.48958821376048e-05
8.465831913847507e-05
8.485760187741144e-05
8.474062900436317e-05
8.477181934463292e-05
8.474527233334923e-05
8.481923499687252e-05
8.465381883392798e-05
8.474396413739088e-05
8.475363858192152e-05
8.478273647314098e-05
8.469060728281871e-05
8.464555970590066e-05
8.464390548319501e-05
8.478028388151688e-05
8.468188933952083e-05
8.483913638138608e-05
8.472423721299957e-05
8.475813606673274e-05
8.465829244013736e-05
8.46602311078242e-05
8.463643771647973e-05
8.47618355808436e-05
8.471286621507983e-05
8.474260152056828e-05
8.474650833540954e-05
8.472462630665427e-05
8.459998788986749e-05
8.479929882283322e-05
8.462520971466676e-05
8.476461107914191e-05
8.462674767503259e-05
8.477535091828015e-05
8.480813332295925e-05
8.477776783603989e-05
8.476047846724561e-05
8.476164040204437e-05
8.49593601610889e-05
8.485520568069893e-05
8.466405666694146e-05
8.48098724630761e-05
8.475902212483848e-05
8.478460948483128e-05
8.472362368404764e-05
8.482930066066246e-05
8.48934731731864e-05
8.488744547941693e-05
8.467088058929318e-05
8.469080288396033e-05
8.467161647992031e-05
8.480174240761701e-05
8.480253141123769e-05
8.481426451092527e-05
8.49213398563443e-05
8.486216176617609e-05
8.474692671576025e-05
8.494405624031849e-05
8.460081684999931e-05
8.496940676779366e-05
8.47535680784176e-05
8.47469744691162e-05
8.474288983190137e-05
8.4925349785749e-05
8.463718093233848e-05
8.473552041860866e-05
8.467060005427072e-05
8.494289941337994e-05
8.473136786794758e-05
8.480161428209331e-05
8.4789639905462e-05
8.487435058804414e-05
8.49159107646568e-05
8.47918806595342e-05
8.487061249828117e-05
8.476022170877858e-05
8.462392181216819e-05
8.477544220185504e-05
8.472662728610915e-05
8.488250638079021e-05
8.466260291126659e-05
8.477163661687822e-05
8.466297898879812e-05
8.487176444115169e-05
8.464661090939931e-05
8.475046028173924e-05
8.476490577532565e-05
8.477656340752056e-05
8.469582414006189e-05
8.466135679292808e-05
8.484340719359929e-05
8.48026017284129e-05
8.460642142351136e-05
8.471456020696762e-05
8.470110747285555e-05
8.483689358633809e-05
8.474221172217463e-05
8.482285543007229e-05
8.47085052655363e-05
8.48367972472518e-05
8.46547069668879e-05
8.477900190981144e-05
8.477774666392423e-05
8.474135466404926e-05
8.473793455055688e-05
8.481098325309943e-05
8.468854186464687e-05
8.47577889508076e-05
8.480087859677547e-05
8.47947579974838e-05
8.466605286235241e-05
8.475400386621836e-05
8.464483234235019e-05
8.462276184713748e-05
8.494667341075611e-05
8.49582931484158e-05
8.460641501982947e-05
8.477698528177674e-05
8.478186147749896e-05
8.490703119283852e-05
8.477949383573283e-05
8.488157408386863e-05
8.473352500491896e-05
8.481116971037792e-05
8.466848839317403e-05
8.478788382994436e-05
8.495871677877966e-05
8.476699174155564e-05
8.482223033993215e-05
8.473649074408396e-05
8.487942076110261e-05
8.480397684374082e-05
8.473995895139959e-05
8.487746121900279e-05
8.47956235175305e-05
8.487235730308008e-05
8.466494830290953e-05
8.498721527618974e-05
8.469539073367911e-05
8.480780400098656e-05
8.466721594716252e-05
8.479316771279558e-05
8.464634217553499e-05
8.487437749103461e-05
8.471520070943645e-05
8.472681032759818e-05
8.467089840748476e-05
8.47460160566344e-05
8.471260237516377e-05
8.476960580955232e-05
8.493558104083368e-05
8.472779640275537e-05
8.463705519769481e-05
8.46648258180971e-05
8.473491106615182e-05
8.479342567700406e-05
8.470830262002693e-05
8.473509321229613e-05
8.498922754991841e-05
8.471916775771367e-05
8.46780448002439e-05
8.471536663674198e-05
8.483248897679055e-05
8.479640838230491e-05
8.477242955932186e-05
8.479093786842784e-05
8.474425199849319e-05
8.483376404409078e-05
8.466393169153768e-05
8.47759092960724e-05
8.476802911976404e-05
8.477172196103098e-05
8.483250546771366e-05
8.470961370486728e-05
8.463908249228271e-05
8.464992715767839e-05
8.503711467057397e-05
8.468149589602674e-05
8.469027594618702e-05
8.466888699532721e-05
8.489397282047647e-05
8.465033573107312e-05
8.464625706161967e-05
8.479059670254453e-05
8.474273526287105e-05
8.466240197386527e-05
8.470543766000033e-05
8.473516999848204e-05
8.488338149144987e-05
8.468997514842288e-05
8.478613495663999e-05
8.46992901034194e-05
8.471255910335554e-05
8.465733318737155e-05
8.489699280726581e-05
8.471226795219767e-05
8.46501201373312e-05
8.47052837555191e-05
8.476392566915804e-05
8.468126245108877e-05
8.473151348802109e-05
8.486235063691897e-05
8.464324206067545e-05
8.47109197381861e-05
8.470187284738894e-05
8.481493969872194e-05
8.467830522950425e-05
8.47971002882591e-05
8.464560976433966e-05
8.48171532541013e-05
8.498169008936372e-05
8.463567754274219e-05
8.46139267541555e-05
8.483027291986443e-05
8.47165694001454e-05
8.48568371498416e-05
8.467856575413156e-05
8.479176059668711e-05
8.468874587278999e-05
8.464798326934879e-05
8.463632791207517e-05
8.465075506207425e-05
8.476072225714918e-05
8.468637363868927e-05
8.463884397078274e-05
8.482248861291778e-05
8.49898772856005e-05
8.466345534988243e-05
8.46976764169047e-05
8.482139227583048e-05
8.485562842571457e-05
8.46383211724962e-05
8.48111288575324e-05
8.463744951231386e-05
8.477007065054283e-05
8.463056177662249e-05
8.497714562722195e-05
8.473041048520993e-05
8.480874596940129e-05
8.469174804116012e-05
8.46838709983398e-05
8.473801306264645e-05
8.467244229549699e-05
8.469021717269503e-05
8.470128141817258e-05
8.480329021202183e-05
8.464271109148507e-05
8.464907228929777e-05
8.475833525561265e-05
8.467195967634938e-05
8.46907998457259e-05
8.46741692424173e-05
8.463043427702898e-05
8.465505932467147e-05
8.471952859285604e-05
8.463777787071444e-05
8.470716484921035e-05
8.47122798947316e-05
8.467650847974914e-05
8.467267117886622e-05
8.47218084270426e-05
8.47532134714493e-05
8.471990224853069e-05
8.466531674038846e-05
8.462945830736316e-05
8.468873145192201e-05
8.484673586288394e-05
8.463271033210906e-05
8.489058434265945e-05
8.462701705547345e-05
8.477719269175217e-05
8.472571250846056e-05
8.489879343392644e-05
8.465238685097769e-05
8.475781395192266e-05
8.463945363757787e-05
8.470647395374603e-05
8.48048665425021e-05
8.475652167196313e-05
8.468539120419104e-05
8.465646182659596e-05
8.464831469009494e-05
8.471220154809519e-05
8.471809917794701e-05
8.480756294369741e-05
8.476406203168803e-05
8.467124806725655e-05
8.465725995485948e-05
8.46312719648636e-05
8.468597639207595e-05
8.475461796503573e-05
8.470364822717977e-05
8.482396612020753e-05
8.481862820318333e-05
8.46277050524815e-05
8.466788027005506e-05
8.467396435578816e-05
8.465396993907211e-05
8.471345908086977e-05
8.480977260925628e-05
8.462834304775882e-05
8.464752466808028e-05
8.470122278407256e-05
8.46409109860909e-05
8.477327104429482e-05
8.4663485641476e-05
8.473076971423146e-05
8.465626794644716e-05
8.47868909729534e-05
8.463830889527557e-05
8.474559164564654e-05
8.466438448320306e-05
8.47709038948102e-05
8.469542381005804e-05
8.48941064778848e-05
8.472974866073233e-05
8.465740710927015e-05
8.479602358730072e-05
8.475712672856251e-05
8.466117931496395e-05
8.464695591651263e-05
8.464075038966428e-05
8.479175169616226e-05
8.468195244527014e-05
8.48426774622507e-05
8.462858858606748e-05
8.47149272867739e-05
8.469522229972537e-05
8.465605149495664e-05
8.47010113456717e-05
8.48206417814284e-05
8.462807536143042e-05
8.474753038008629e-05
8.480526891475112e-05
8.485177414785866e-05
8.465503476977099e-05
8.476374759556766e-05
8.466169387643811e-05
8.46951333044439e-05
8.483203609714233e-05
8.501385961541254e-05
8.468343215296977e-05
8.479325418063059e-05
8.46701345449898e-05
8.466521266992788e-05
8.46450810795689e-05
8.468030349092917e-05
8.4674765902676e-05
8.469567902741218e-05
8.464522543058197e-05
8.516601383010792e-05
8.465582346634236e-05
8.469431035214628e-05
8.483103881790489e-05
8.486842090706071e-05
8.46490820643512e-05
8.463870205110757e-05
8.463078571904834e-05
8.464107598178238e-05
8.467537799865141e-05
8.465280469328222e-05
8.476870718844809e-05
8.463031415078956e-05
8.468832311091538e-05
8.4814799638171e-05
8.47398279826563e-05
8.467995616446368e-05
8.470392841559472e-05
8.463731079959058e-05
8.46577279098946e-05
8.487098270142318e-05
8.463976350944915e-05
8.463024219804849e-05
8.466288235629697e-05
8.473607657326571e-05
8.46187476775663e-05
8.469880526725107e-05
8.468951148490883e-05
8.491080251884489e-05
8.46512573484945e-05
8.487047099255487e-05
8.462347474867877e-05
8.487633763905311e-05
8.477644540226152e-05
8.49574899765244e-05
8.499716649554062e-05
8.480994780453828e-05
8.484178423866446e-05
8.461854317032291e-05
8.495270419283751e-05
8.494805291237414e-05
8.498968486581515e-05
8.463654610643153e-05
8.493942654034332e-05
8.466431639046735e-05
8.474326618989377e-05
8.476605372125559e-05
8.496038687011057e-05
8.474374975544303e-05
8.484964234492737e-05
8.466933756715945e-05
8.501065701265435e-05
8.47366590801833e-05
8.484539587411176e-05
8.46838945328393e-05
8.494520463689739e-05
8.477697513723577e-05
8.47429195575292e-05
8.477901309380728e-05
8.492449788304301e-05
8.461785813512925e-05
8.491926904856406e-05
8.492911231210837e-05
8.48520038106179e-05
8.477852783290307e-05
8.485821805835723e-05
8.459535283652971e-05
8.466371047456987e-05
8.488278469360625e-05
8.469360587323434e-05
8.474744419521135e-05
8.487835173739624e-05
8.494149887317709e-05
8.477319985192213e-05
8.468841783289488e-05
8.493700978463197e-05
8.473757559092538e-05
8.492482804375119e-05
8.466461117867264e-05
8.490474544915272e-05
8.507078179186814e-05
8.498844355055602e-05
8.467896477728967e-05
8.49055902165059e-05
8.464189457671202e-05
8.509576006375611e-05
8.47172369575334e-05
8.46863423305658e-05
8.46714841358599e-05
8.499733420178497e-05
8.470653994616827e-05
8.471928514113447e-05
8.460900016076889e-05
8.51024724913074e-05
8.46943716240672e-05
8.470410272516107e-05
8.469892535935969e-05
8.504515483417782e-05
8.475845750235359e-05
8.489615234302204e-05
8.472658445131094e-05
8.493089421734165e-05
8.466833967814752e-05
8.467675634015495e-05
8.46741790690477e-05
8.481412237182622e-05
8.473372464397235e-05
8.485611293569803e-05
8.476395488198372e-05
8.482587057010566e-05
8.4642984402028e-05
8.48524998249025e-05
8.494935911949615e-05
8.478379149825035e-05
8.467533770441666e-05
8.484681613802123e-05
8.465916559020269e-05
8.468103701539674e-05
8.467058295531435e-05
8.466844202983324e-05
8.462648245265712e-05
8.489037653867807e-05
8.469472520668888e-05
8.482734250715463e-05
8.476209696295432e-05
8.465342737159316e-05
8.479925379643058e-05
8.466631271025933e-05
8.461355937695463e-05
8.493698157841211e-05
8.472792478095048e-05
8.477319651115566e-05
8.474390071902408e-05
8.47875622282594e-05
8.47831339601461e-05
8.508893447334916e-05
8.475641669549458e-05
8.481864903170204e-05
8.490384606071557e-05
8.479847391490875e-05
8.486661345676581e-05
8.484694406685493e-05
8.479334971246396e-05
8.465477337264113e-05
8.470648575835312e-05
8.48166917334459e-05
8.469449130789043e-05
8.483405266449407e-05
8.476394353183064e-05
8.468111804143435e-05
8.471850332326784e-05
8.474564017569653e-05
8.463263459720303e-05
8.49680339898205e-05
8.466067533448725e-05
8.487688650949462e-05
8.472731222770185e-05
8.480682370757913e-05
8.473352118490912e-05
8.479169536637377e-05
8.476163047848142e-05
8.494449174093963e-05
8.467165919396057e-05
8.467162907639349e-05
8.46682958118856e-05
8.476546528799763e-05
8.468342236100007e-05
8.491092413448177e-05
8.495243202818158e-05
8.483207389315371e-05
8.483948927845653e-05
8.484766575394534e-05
8.472948416201134e-05
8.469268496373404e-05
8.483386528681906e-05
8.478826685294396e-05
8.487000648068309e-05
8.487111095055076e-05
8.468894546447925e-05
8.497845550176476e-05
8.484095488574738e-05
8.485545525910776e-05
8.464097925009315e-05
8.507647120749534e-05
8.472153360077582e-05
8.48781308416674e-05
8.485950764163918e-05
8.48291918387952e-05
8.460192172882034e-05
8.480429561683658e-05
8.482519625562651e-05
8.467505010152057e-05
8.470452800167895e-05
8.465590934785217e-05
8.458584335586684e-05
8.481982141661867e-05
8.474574896949428e-05
8.498736851076305e-05
8.483452887791222e-05
8.482728153515635e-05
8.474573662040888e-05
8.468994246561823e-05
8.472662974691442e-05
8.490618057366127e-05
8.490012410271514e-05
8.493560254376452e-05
8.481670378633453e-05
8.48542204972577e-05
8.463078084033692e-05
8.490417150315923e-05
8.471396531521772e-05
8.490761962937608e-05
8.483564078158161e-05
8.466843140447246e-05
8.466280380757036e-05
8.468549644690505e-05
8.466774043304536e-05
8.489595413022473e-05
8.474421390205659e-05
8.479275044790844e-05
8.472153262653517e-05
8.488988010033608e-05
8.470683080635794e-05
8.492302001724382e-05
8.473146516430475e-05
8.506271193655008e-05
8.469759029651914e-05
8.479586240399547e-05
8.476109474698292e-05
8.474203350586091e-05
8.465494569496503e-05
8.483386336128647e-05
8.4729232941777e-05
8.476472788012074e-05
8.464302289994542e-05
8.476230430841744e-05
8.48360085027112e-05
8.467445369562666e-05
8.46631645550829e-05
8.475691113983086e-05
8.491177814927452e-05
8.484760536079224e-05
8.469087086065258e-05
8.476128450702334e-05
8.478467270324784e-05
8.473486001564663e-05
8.463634007070187e-05
8.47425961654735e-05
8.480259209121566e-05
8.478737661265362e-05
8.469614068800464e-05
8.478079055772943e-05
8.47162136867606e-05
8.477000107024997e-05
8.480715544868908e-05
8.477899798488406e-05
8.498197769331946e-05
8.482668342857283e-05
8.480514417583693e-05
8.47519434660402e-05
8.477721768331697e-05
8.47545594157695e-05
8.477601538180277e-05
8.480251139058714e-05
8.486354620282008e-05
8.470282913527029e-05
8.472042835796112e-05
8.463291723066329e-05
8.487213219185517e-05
8.476088807674042e-05
8.467841203632653e-05
8.475061892989353e-05
8.462524384521134e-05
8.465726786473118e-05
8.463557995883953e-05
8.479978593112274e-05
8.471549265075175e-05
8.467421873644662e-05
8.465748251609644e-05
8.476093428807488e-05
8.479307868686188e-05
8.475593298408815e-05
8.467007169573568e-05
8.468718082571205e-05
8.497028530467276e-05
8.476802508171474e-05
8.465811998771447e-05
8.475850610359381e-05
8.477193134816643e-05
8.48725195904412e-05
8.469801884225606e-05
8.464045664152313e-05
8.484486481025785e-05
8.473940379226169e-05
8.464360690486677e-05
8.482551695024505e-05
8.467063080837056e-05
8.47538231433532e-05
8.473858866993485e-05
8.475708240212535e-05
8.46535026286804e-05
8.472227638252848e-05
8.476558345474463e-05
8.468160820260777e-05
8.485326903564291e-05
8.480251633281432e-05
8.47257437969727e-05
8.470388632801423e-05
8.46477450485794e-05
8.467557809427632e-05
8.4638115378361e-05
8.470915963355868e-05
8.459463419714988e-05
8.475588555462144e-05
8.464986913952251e-05
8.482287059798224e-05
8.475288070888126e-05
8.465446071398853e-05
8.476694204135856e-05
8.48979726975422e-05
8.465550329224555e-05
8.46640770809372e-05
8.467713761849859e-05
8.472121315021661e-05
8.462635475417794e-05
8.473319667798903e-05
8.476437536578411e-05
8.468735878346936e-05
8.474852390848126e-05
8.475238512196091e-05
8.468463573020602e-05
8.477754558162742e-05
8.476151139354436e-05
8.479329837301802e-05
8.480167630884759e-05
8.4828053282086e-05
8.471352571517082e-05
8.47404355080852e-05
8.47181619000318e-05
8.467859000776539e-05
8.475728983057705e-05
8.473230704889517e-05
8.478551244726044e-05
8.463765888362077e-05
8.482239867185293e-05
8.46606506037927e-05
8.468880360473888e-05
8.470915134726109e-05
8.49499406990703e-05
8.469524591623798e-05
8.478425116395348e-05
8.46879378457356e-05
8.467237274843069e-05
8.472352532087489e-05
8.472753151670022e-05
8.467152819283835e-05
8.480403022011635e-05
8.47436084319567e-05
8.477616627688723e-05
8.470465064966718e-05
8.484441255387517e-05
8.489512641519974e-05
8.474061151162766e-05
8.487555001621149e-05
8.471033972921356e-05
8.464025887926896e-05
8.478355909419174e-05
8.473328345486768e-05
8.46602027477986e-05
8.474962412095745e-05
8.465797023367918e-05
8.471064790428366e-05
8.462003666048133e-05
8.474580320691775e-05
8.468624354007249e-05
8.468279298563808e-05
8.472364025865743e-05
8.467728565640886e-05
8.475917384404713e-05
8.475979333531395e-05
8.479139313348006e-05
8.468247959181682e-05
8.472213177603748e-05
8.464898659141229e-05
8.467713496947788e-05
8.467745248775925e-05
8.480927612146665e-05
8.463094002091238e-05
8.46502083669955e-05
8.465499636690628e-05
8.482637785538888e-05
8.475683613317801e-05
8.466233804335389e-05
8.46846613147971e-05
8.471353707021354e-05
8.474791328571494e-05
8.464275821497421e-05
8.462954663585314e-05
8.467966475548432e-05
8.472940881736621e-05
8.479554738756695e-05
8.467840037240442e-05
8.483143393104957e-05
8.463729349699752e-05
8.46550505947363e-05
8.484565855212614e-05
8.477861201133233e-05
8.47014938318443e-05
8.47305801188021e-05
8.480208620524127e-05
8.465265040019198e-05
8.483207762262471e-05
8.469025480338299e-05
8.468023304149263e-05
8.465041283726348e-05
8.473717549746399e-05
8.47204024257771e-05
8.480238730671408e-05
8.462498076395599e-05
8.465558341907677e-05
8.47241445550603e-05
8.479477952937488e-05
8.465777949178912e-05
8.466881789952787e-05
8.465639171599868e-05
8.465065665193598e-05
8.477924175920082e-05
8.495412899538787e-05
8.4650364648357e-05
8.471224185116797e-05
8.472880937816443e-05
8.479946905927714e-05
8.478690366962714e-05
8.471495321741782e-05
8.477382155938542e-05
8.486827326692925e-05
8.466055506145434e-05
8.473630168154798e-05
8.472107755455257e-05
8.478749032554781e-05
8.465093119743228e-05
8.464800991328194e-05
8.478881211579218e-05
8.47573049302181e-05
8.470159884675264e-05
8.468315257074012e-05
8.476337065421854e-05
8.485940210176113e-05
8.470057420631325e-05
8.471705239644449e-05
8.47886668586508e-05
8.486018973348052e-05
8.470630446677513e-05
8.474703900088405e-05
8.477309131757092e-05
8.473551427525146e-05
8.464630311016464e-05
8.481753416055601e-05
8.461123681040728e-05
8.46592518408398e-05
8.478438591163015e-05
8.468924815992814e-05
8.471769656526618e-05
8.474132636825896e-05
8.483200127710854e-05
8.480052505868425e-05
8.46410313341145e-05
8.487127692180854e-05
8.469208626718213e-05
8.476448106167897e-05
8.466330198445032e-05
8.466308081491982e-05
8.490494895542055e-05
8.47464618082575e-05
8.469975219873492e-05
8.480109628191415e-05
8.478790259004243e-05
8.481639246907908e-05
8.468568839529984e-05
8.466590359647525e-05
8.47902547200801e-05
8.470987913676011e-05
8.475392779884981e-05
8.477645024371195e-05
8.465270097595057e-05
8.482313357723254e-05
8.463679915282488e-05
8.480381924715107e-05
8.48575383925657e-05
8.465597071160414e-05
8.478128936730293e-05
8.479130462916339e-05
8.471087023572766e-05
8.477446670928236e-05
8.472001609245933e-05
8.483896572996898e-05
8.462904130781878e-05
8.469844551440078e-05
8.46470462889078e-05
8.477283301715482e-05
8.462807870195799e-05
8.475388687566429e-05
8.515926569994432e-05
8.483885274971709e-05
8.468413653513326e-05
8.483991967911939e-05
8.475840003715476e-05
8.47805173320148e-05
8.464646035962853e-05
8.476727146414567e-05
8.476980902423405e-05
8.4686379067439e-05
